policy,k,batch_size,layer_id,accesses,hits,misses,fetches,compulsory_loads,refetches,evictions,admissions,bypasses,hit_rate,h2d_bytes,h2d_reduction_vs_stream2
quota_lru_miss_bypass,8,40,40,764502,52212,712290,712290,128,712162,0,8,712282,0.06829543938406962,6722011791360,0.06829543938406968
quota_lru_miss_bypass,8,40,41,745064,47619,697445,697445,128,697317,0,8,697437,0.06391263032437482,6581916794880,0.06391263032437478
quota_lru_miss_bypass,8,40,42,737151,57856,679295,679295,127,679168,0,8,679287,0.07848595470941504,6410631905280,0.078485954709415
quota_lru_miss_bypass,8,40,43,733987,53922,680065,680065,125,679940,0,8,680057,0.07346451640151665,6417898536960,0.07346451640151663
quota_lru_miss_bypass,8,40,44,739696,58199,681497,681497,126,681371,0,8,681489,0.0786796197356752,6431412584448,0.07867961973567517
quota_lru_miss_bypass,8,40,45,731526,52922,678604,678604,128,678476,0,8,678596,0.07234466034016562,6404110811136,0.07234466034016562
quota_lru_miss_bypass,8,40,46,752250,56789,695461,695461,126,695335,0,8,695453,0.07549219009637753,6563193421824,0.07549219009637753
quota_lru_miss_bypass,8,40,47,746547,47912,698635,698635,121,698514,0,8,698627,0.06417814283628492,6593147043840,0.06417814283628487
quota_lru_no_admission,8,40,0,835525,0,835525,835525,128,835397,0,0,835525,0.0,7885003161600,0.0
quota_lru_no_admission,8,40,1,833321,0,833321,833321,128,833193,0,0,833321,0.0,7864203608064,0.0
quota_lru_no_admission,8,40,2,771712,0,771712,771712,128,771584,0,0,771712,0.0,7282788139008,0.0
quota_lru_no_admission,8,40,3,812190,0,812190,812190,128,812062,0,0,812190,0.0,7664786472960,0.0
quota_lru_no_admission,8,40,4,783878,0,783878,783878,128,783750,0,0,783878,0.0,7397600919552,0.0
quota_lru_no_admission,8,40,5,789848,0,789848,789848,128,789720,0,0,789848,0.0,7453940908032,0.0
quota_lru_no_admission,8,40,6,785541,0,785541,785541,128,785413,0,0,785541,0.0,7413294956544,0.0
quota_lru_no_admission,8,40,7,785500,0,785500,785500,128,785372,0,0,785500,0.0,7412908032000,0.0
quota_lru_no_admission,8,40,8,811106,0,811106,811106,128,810978,0,0,811106,0.0,7654556565504,0.0
quota_lru_no_admission,8,40,9,792899,0,792899,792899,128,792771,0,0,792899,0.0,7482733756416,0.0
quota_lru_no_admission,8,40,10,790926,0,790926,790926,128,790798,0,0,790926,0.0,7464114192384,0.0
quota_lru_no_admission,8,40,11,802109,0,802109,802109,128,801981,0,0,802109,0.0,7569650221056,0.0
quota_lru_no_admission,8,40,12,775408,0,775408,775408,128,775280,0,0,775408,0.0,7317667971072,0.0
quota_lru_no_admission,8,40,13,765542,0,765542,765542,128,765414,0,0,765542,0.0,7224560713728,0.0
quota_lru_no_admission,8,40,14,769261,0,769261,769261,128,769133,0,0,769261,0.0,7259657601024,0.0
quota_lru_no_admission,8,40,15,783090,0,783090,783090,128,782962,0,0,783090,0.0,7390164418560,0.0
quota_lru_no_admission,8,40,16,751494,0,751494,751494,128,751366,0,0,751494,0.0,7091987152896,0.0
quota_lru_no_admission,8,40,17,735616,0,735616,735616,128,735488,0,0,735616,0.0,6942143545344,0.0
quota_lru_no_admission,8,40,18,768731,0,768731,768731,128,768603,0,0,768731,0.0,7254655893504,0.0
quota_lru_no_admission,8,40,19,780563,0,780563,780563,128,780435,0,0,780563,0.0,7366316654592,0.0
quota_lru_no_admission,8,40,20,791661,0,791661,791661,128,791533,0,0,791661,0.0,7471050522624,0.0
quota_lru_no_admission,8,40,21,774079,0,774079,774079,128,773951,0,0,774079,0.0,7305125953536,0.0
quota_lru_no_admission,8,40,22,785935,0,785935,785935,128,785807,0,0,785935,0.0,7417013207040,0.0
quota_lru_no_admission,8,40,23,785459,0,785459,785459,128,785331,0,0,785459,0.0,7412521107456,0.0
quota_lru_no_admission,8,40,24,776115,0,776115,776115,128,775987,0,0,776115,0.0,7324340060160,0.0
quota_lru_no_admission,8,40,25,761251,0,761251,761251,128,761123,0,0,761251,0.0,7184065757184,0.0
quota_lru_no_admission,8,40,26,778850,0,778850,778850,128,778722,0,0,778850,0.0,7350150758400,0.0
quota_lru_no_admission,8,40,27,786252,0,786252,786252,128,786124,0,0,786252,0.0,7420004794368,0.0
quota_lru_no_admission,8,40,28,756158,0,756158,756158,128,756030,0,0,756158,0.0,7136002179072,0.0
quota_lru_no_admission,8,40,29,771640,0,771640,771640,128,771512,0,0,771640,0.0,7282108661760,0.0
quota_lru_no_admission,8,40,30,768942,0,768942,768942,128,768814,0,0,768942,0.0,7256647139328,0.0
quota_lru_no_admission,8,40,31,779981,0,779981,779981,128,779853,0,0,779981,0.0,7360824213504,0.0
quota_lru_no_admission,8,40,32,798364,0,798364,798364,128,798236,0,0,798364,0.0,7534307966976,0.0
quota_lru_no_admission,8,40,33,785681,0,785681,785681,128,785553,0,0,785681,0.0,7414616162304,0.0
quota_lru_no_admission,8,40,34,783716,0,783716,783716,128,783588,0,0,783716,0.0,7396072095744,0.0
quota_lru_no_admission,8,40,35,794747,0,794747,794747,128,794619,0,0,794747,0.0,7500173672448,0.0
quota_lru_no_admission,8,40,36,781106,0,781106,781106,128,780978,0,0,781106,0.0,7371441045504,0.0
quota_lru_no_admission,8,40,37,768246,0,768246,768246,128,768118,0,0,768246,0.0,7250078859264,0.0
quota_lru_no_admission,8,40,38,776922,0,776922,776922,128,776794,0,0,776922,0.0,7331955867648,0.0
quota_lru_no_admission,8,40,39,783331,0,783331,783331,128,783203,0,0,783331,0.0,7392438779904,0.0
quota_lru_no_admission,8,40,40,764502,0,764502,764502,128,764374,0,0,764502,0.0,7214746042368,0.0
quota_lru_no_admission,8,40,41,745064,0,745064,745064,128,744936,0,0,745064,0.0,7031306059776,0.0
quota_lru_no_admission,8,40,42,737151,0,737151,737151,127,737024,0,0,737151,0.0,6956629622784,0.0
quota_lru_no_admission,8,40,43,733987,0,733987,733987,125,733862,0,0,733987,0.0,6926770372608,0.0
quota_lru_no_admission,8,40,44,739696,0,739696,739696,126,739570,0,0,739696,0.0,6980647256064,0.0
quota_lru_no_admission,8,40,45,731526,0,731526,731526,128,731398,0,0,731526,0.0,6903545462784,0.0
quota_lru_no_admission,8,40,46,752250,0,752250,752250,126,752124,0,0,752250,0.0,7099121664000,0.0
quota_lru_no_admission,8,40,47,746547,0,746547,746547,121,746426,0,0,746547,0.0,7045301403648,0.0
quota_lru_window_frequency,8,40,0,835525,0,835525,835525,128,835397,833806,833814,1711,0.0,7885003161600,0.0
quota_lru_window_frequency,8,40,1,833321,0,833321,833321,128,833193,831523,831531,1790,0.0,7864203608064,0.0
quota_lru_window_frequency,8,40,2,771712,0,771712,771712,128,771584,767380,767388,4324,0.0,7282788139008,0.0
quota_lru_window_frequency,8,40,3,812190,0,812190,812190,128,812062,810117,810125,2065,0.0,7664786472960,0.0
quota_lru_window_frequency,8,40,4,783878,0,783878,783878,128,783750,780141,780149,3729,0.0,7397600919552,0.0
quota_lru_window_frequency,8,40,5,789848,0,789848,789848,128,789720,786324,786332,3516,0.0,7453940908032,0.0
quota_lru_window_frequency,8,40,6,785541,0,785541,785541,128,785413,781321,781329,4212,0.0,7413294956544,0.0
quota_lru_window_frequency,8,40,7,785500,0,785500,785500,128,785372,780808,780816,4684,0.0,7412908032000,0.0
quota_lru_window_frequency,8,40,8,811106,0,811106,811106,128,810978,807728,807736,3370,0.0,7654556565504,0.0
quota_lru_window_frequency,8,40,9,792899,0,792899,792899,128,792771,789146,789154,3745,0.0,7482733756416,0.0
quota_lru_window_frequency,8,40,10,790926,0,790926,790926,128,790798,786650,786658,4268,0.0,7464114192384,0.0
quota_lru_window_frequency,8,40,11,802109,0,802109,802109,128,801981,798656,798664,3445,0.0,7569650221056,0.0
quota_lru_window_frequency,8,40,12,775408,0,775408,775408,128,775280,770901,770909,4499,0.0,7317667971072,0.0
quota_lru_window_frequency,8,40,13,765542,0,765542,765542,128,765414,760860,760868,4674,0.0,7224560713728,0.0
quota_lru_window_frequency,8,40,14,769261,0,769261,769261,128,769133,764701,764709,4552,0.0,7259657601024,0.0
quota_lru_window_frequency,8,40,15,783090,0,783090,783090,128,782962,778638,778646,4444,0.0,7390164418560,0.0
quota_lru_window_frequency,8,40,16,751494,0,751494,751494,128,751366,745851,745859,5635,0.0,7091987152896,0.0
quota_lru_window_frequency,8,40,17,735616,0,735616,735616,128,735488,729326,729334,6282,0.0,6942143545344,0.0
quota_lru_window_frequency,8,40,18,768731,0,768731,768731,128,768603,763314,763322,5409,0.0,7254655893504,0.0
quota_lru_window_frequency,8,40,19,780563,0,780563,780563,128,780435,775594,775602,4961,0.0,7366316654592,0.0
quota_lru_window_frequency,8,40,20,791661,0,791661,791661,128,791533,787577,787585,4076,0.0,7471050522624,0.0
quota_lru_window_frequency,8,40,21,774079,0,774079,774079,128,773951,769121,769129,4950,0.0,7305125953536,0.0
quota_lru_window_frequency,8,40,22,785935,0,785935,785935,128,785807,781699,781707,4228,0.0,7417013207040,0.0
quota_lru_window_frequency,8,40,23,785459,0,785459,785459,128,785331,781488,781496,3963,0.0,7412521107456,0.0
quota_lru_window_frequency,8,40,24,776115,0,776115,776115,128,775987,771583,771591,4524,0.0,7324340060160,0.0
quota_lru_window_frequency,8,40,25,761251,0,761251,761251,128,761123,756276,756284,4967,0.0,7184065757184,0.0
quota_lru_window_frequency,8,40,26,778850,0,778850,778850,128,778722,774285,774293,4557,0.0,7350150758400,0.0
quota_lru_window_frequency,8,40,27,786252,0,786252,786252,128,786124,782161,782169,4083,0.0,7420004794368,0.0
quota_lru_window_frequency,8,40,28,756158,0,756158,756158,128,756030,750569,750577,5581,0.0,7136002179072,0.0
quota_lru_window_frequency,8,40,29,771640,0,771640,771640,128,771512,766563,766571,5069,0.0,7282108661760,0.0
quota_lru_window_frequency,8,40,30,768942,0,768942,768942,128,768814,763695,763703,5239,0.0,7256647139328,0.0
quota_lru_window_frequency,8,40,31,779981,0,779981,779981,128,779853,774603,774611,5370,0.0,7360824213504,0.0
quota_lru_window_frequency,8,40,32,798364,0,798364,798364,128,798236,794502,794510,3854,0.0,7534307966976,0.0
quota_lru_window_frequency,8,40,33,785681,0,785681,785681,128,785553,780984,780992,4689,0.0,7414616162304,0.0
quota_lru_window_frequency,8,40,34,783716,0,783716,783716,128,783588,779404,779412,4304,0.0,7396072095744,0.0
quota_lru_window_frequency,8,40,35,794747,0,794747,794747,128,794619,790981,790989,3758,0.0,7500173672448,0.0
quota_lru_window_frequency,8,40,36,781106,0,781106,781106,128,780978,776542,776550,4556,0.0,7371441045504,0.0
quota_lru_window_frequency,8,40,37,768246,0,768246,768246,128,768118,763593,763601,4645,0.0,7250078859264,0.0
quota_lru_window_frequency,8,40,38,776922,0,776922,776922,128,776794,772426,772434,4488,0.0,7331955867648,0.0
quota_lru_window_frequency,8,40,39,783331,0,783331,783331,128,783203,778788,778796,4535,0.0,7392438779904,0.0
quota_lru_window_frequency,8,40,40,764502,0,764502,764502,128,764374,759927,759935,4567,0.0,7214746042368,0.0
quota_lru_window_frequency,8,40,41,745064,0,745064,745064,128,744936,739702,739710,5354,0.0,7031306059776,0.0
quota_lru_window_frequency,8,40,42,737151,0,737151,737151,127,737024,731203,731211,5940,0.0,6956629622784,0.0
quota_lru_window_frequency,8,40,43,733987,0,733987,733987,125,733862,729119,729127,4860,0.0,6926770372608,0.0
quota_lru_window_frequency,8,40,44,739696,0,739696,739696,126,739570,735168,735176,4520,0.0,6980647256064,0.0
quota_lru_window_frequency,8,40,45,731526,0,731526,731526,128,731398,727249,727257,4269,0.0,6903545462784,0.0
quota_lru_window_frequency,8,40,46,752250,0,752250,752250,126,752124,748773,748781,3469,0.0,7099121664000,0.0
quota_lru_window_frequency,8,40,47,746547,0,746547,746547,121,746426,743524,743532,3015,0.0,7045301403648,0.0
quota_lru_random_order_seed731,8,40,0,835525,2439,833086,833086,128,832958,833078,833086,0,0.002919122707279854,7861985869824,0.0029191227072798975
quota_lru_random_order_seed731,8,40,1,833321,2266,831055,831055,128,830927,831047,831055,0,0.0027192402447556224,7842818949120,0.002719240244755672
quota_lru_random_order_seed731,8,40,2,771712,2584,769128,769128,128,769000,769120,769128,0,0.0033483994028860506,7258402455552,0.0033483994028860042
quota_lru_random_order_seed731,8,40,3,812190,2369,809821,809821,128,809693,809813,809821,0,0.0029168051810536944,7642429784064,0.002916805181053639
quota_lru_random_order_seed731,8,40,4,783878,2418,781460,781460,128,781332,781452,781460,0,0.0030846636849101517,7374781808640,0.003084663684910116
quota_lru_random_order_seed731,8,40,5,789848,2521,787327,787327,128,787199,787319,787327,0,0.003191753350011648,7430149767168,0.00319175335001165
quota_lru_random_order_seed731,8,40,6,785541,2595,782946,782946,128,782818,782938,782946,0,0.003303455834895951,7388805464064,0.0033034558348959964
quota_lru_random_order_seed731,8,40,7,785500,2578,782922,782922,128,782794,782914,782922,0,0.0032819859961807766,7388578971648,0.003281985996180792
quota_lru_random_order_seed731,8,40,8,811106,2466,808640,808640,128,808512,808632,808640,0,0.0030402931306142476,7631284469760,0.003040293130614269
quota_lru_random_order_seed731,8,40,9,792899,2478,790421,790421,128,790293,790413,790421,0,0.003125240415235736,7459348414464,0.003125240415235764
quota_lru_random_order_seed731,8,40,10,790926,2526,788400,788400,128,788272,788392,788400,0,0.0031937248238141118,7440275865600,0.0031937248238140814
quota_lru_random_order_seed731,8,40,11,802109,2451,799658,799658,128,799530,799650,799658,0,0.0030556944255705895,7546519683072,0.003055694425570632
quota_lru_random_order_seed731,8,40,12,775408,2448,772960,772960,128,772832,772952,772960,0,0.0031570476445948454,7294565744640,0.0031570476445947904
quota_lru_random_order_seed731,8,40,13,765542,2548,762994,762994,128,762866,762986,762994,0,0.0033283608214833412,7200514768896,0.003328360821483356
quota_lru_random_order_seed731,8,40,14,769261,2582,766679,766679,128,766551,766671,766679,0,0.0033564680908040314,7235290791936,0.0033564680908040323
quota_lru_random_order_seed731,8,40,15,783090,2419,780671,780671,128,780543,780663,780671,0,0.003089044681965036,7367335870464,0.0030890446819650252
quota_lru_random_order_seed731,8,40,16,751494,2527,748967,748967,128,748839,748959,748967,0,0.003362634964484081,7068139388928,0.003362634964484079
quota_lru_random_order_seed731,8,40,17,735616,2620,732996,732996,128,732868,732988,732996,0,0.003561640856098834,6917418123264,0.00356164085609878
quota_lru_random_order_seed731,8,40,18,768731,2503,766228,766228,128,766100,766220,766228,0,0.0032560154332269674,7231034621952,0.0032560154332269553
quota_lru_random_order_seed731,8,40,19,780563,2551,778012,778012,128,777884,778004,778012,0,0.0032681538837992575,7342242398208,0.0032681538837993074
quota_lru_random_order_seed731,8,40,20,791661,2385,789276,789276,128,789148,789268,789276,0,0.003012653143201446,7448542838784,0.003012653143201427
quota_lru_random_order_seed731,8,40,21,774079,2508,771571,771571,128,771443,771563,771571,0,0.0032399793819493875,7281457496064,0.0032399793819494205
quota_lru_random_order_seed731,8,40,22,785935,2452,783483,783483,128,783355,783475,783483,0,0.003119850878253291,7393873231872,0.003119850878253283
quota_lru_random_order_seed731,8,40,23,785459,2408,783051,783051,128,782923,783043,783051,0,0.003065723354115237,7389796368384,0.0030657233541152573
quota_lru_random_order_seed731,8,40,24,776115,2513,773602,773602,128,773474,773594,773602,0,0.0032379222151356435,7300624416768,0.0032379222151356357
quota_lru_random_order_seed731,8,40,25,761251,2432,758819,758819,128,758691,758811,758819,0,0.003194741287696174,7161114525696,0.0031947412876961456
quota_lru_random_order_seed731,8,40,26,778850,2502,776348,776348,128,776220,776340,776348,0,0.003212428580599602,7326538924032,0.003212428580599558
quota_lru_random_order_seed731,8,40,27,786252,2563,783689,783689,128,783561,783681,783689,0,0.003259769132542747,7395817291776,0.003259769132542778
quota_lru_random_order_seed731,8,40,28,756158,2718,753440,753440,128,753312,753432,753440,0,0.0035944868665014453,7110351912960,0.003594486866501434
quota_lru_random_order_seed731,8,40,29,771640,2565,769075,769075,128,768947,769067,769075,0,0.0033240889533979576,7257902284800,0.0033240889533979745
quota_lru_random_order_seed731,8,40,30,768942,2546,766396,766396,128,766268,766388,766396,0,0.0033110429655292596,7232620068864,0.0033110429655293094
quota_lru_random_order_seed731,8,40,31,779981,2520,777461,777461,128,777333,777453,777461,0,0.0032308479309111375,7337042509824,0.003230847930911107
quota_lru_random_order_seed731,8,40,32,798364,2443,795921,795921,128,795793,795913,795921,0,0.0030600077157787674,7511252926464,0.0030600077157787453
quota_lru_random_order_seed731,8,40,33,785681,2512,783169,783169,128,783041,783161,783169,0,0.0031972263552255942,7390909956096,0.0031972263552255686
quota_lru_random_order_seed731,8,40,34,783716,2390,781326,781326,128,781198,781318,781326,0,0.003049574080406678,7373517225984,0.003049574080406625
quota_lru_random_order_seed731,8,40,35,794747,2448,792299,792299,128,792171,792291,792299,0,0.003080225530892221,7477071446016,0.0030802255308922666
quota_lru_random_order_seed731,8,40,36,781106,2472,778634,778634,128,778506,778626,778634,0,0.0031647433254897543,7348112326656,0.0031647433254897717
quota_lru_random_order_seed731,8,40,37,768246,2561,765685,765685,128,765557,765677,765685,0,0.0033335676332841304,7225910231040,0.0033335676332841846
quota_lru_random_order_seed731,8,40,38,776922,2482,774440,774440,128,774312,774432,774440,0,0.003194657893585199,7308532776960,0.0031946578935851955
quota_lru_random_order_seed731,8,40,39,783331,2453,780878,780878,128,780750,780870,780878,0,0.0031314986895705646,7369289367552,0.003131498689570522
quota_lru_random_order_seed731,8,40,40,764502,2553,761949,761949,128,761821,761941,761949,0,0.0033394288046336047,7190652911616,0.0033394288046335596
quota_lru_random_order_seed731,8,40,41,745064,2671,742393,742393,128,742265,742385,742393,0,0.0035849269324514403,7006099341312,0.003584926932451493
quota_lru_random_order_seed731,8,40,42,737151,2662,734489,734489,127,734362,734481,734489,0,0.0036112004189101012,6931507838976,0.0036112004189100544
quota_lru_random_order_seed731,8,40,43,733987,2637,731350,731350,125,731225,731342,731350,0,0.003592706682815908,6901884518400,0.0035927066828158605
quota_lru_random_order_seed731,8,40,44,739696,2753,736943,736943,126,736817,736935,736943,0,0.0037217992256278255,6954666688512,0.0037217992256278754
quota_lru_random_order_seed731,8,40,45,731526,2646,728880,728880,128,728752,728872,728880,0,0.0036170963164672207,6878574673920,0.0036170963164672276
quota_lru_random_order_seed731,8,40,46,752250,2640,749610,749610,126,749484,749602,749610,0,0.0035094715852442672,7074207498240,0.0035094715852442837
quota_lru_random_order_seed731,8,40,47,746547,2549,743998,743998,121,743877,743990,743998,0,0.0034143865021224384,7021246021632,0.003414386502122446
quota_lru_random_order_seed732,8,40,0,835525,2390,833135,833135,128,833007,833127,833135,0,0.0028604769456329854,7862448291840,0.0028604769456329615
quota_lru_random_order_seed732,8,40,1,833321,2392,830929,830929,128,830801,830921,830929,0,0.002870442482548742,7841629863936,0.002870442482548752
